category,number,class,visualFamily,disposition,reason,source,cell
Monster_Drops,151,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,150
Monster_Drops,152,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,151
Monster_Drops,153,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,152
Monster_Drops,154,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,153
Monster_Drops,155,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,154
Monster_Drops,156,animal/alchemy resource,organ / hide / bone / claw / scale / essence,selected,item:chitin,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,155
Monster_Drops,157,animal/alchemy resource,organ / hide / bone / claw / scale / essence,selected,item:shell,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,156
Monster_Drops,158,animal/alchemy resource,organ / hide / bone / claw / scale / essence,alternate,item:shell; item:captured_bee; item:captured_butterfly; item:captured_frog; item:captured_mouse; item:captured_scarab; item:captured_snail,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,157
Monster_Drops,159,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,158
Monster_Drops,160,animal/alchemy resource,organ / hide / bone / claw / scale / essence,alternate,item:chitin,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,159
Monster_Drops,161,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,160
Monster_Drops,162,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,161
Monster_Drops,163,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,162
Monster_Drops,164,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,163
Monster_Drops,165,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,164
Monster_Drops,166,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,165
Monster_Drops,167,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,166
Monster_Drops,168,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,167
Monster_Drops,169,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,168
Monster_Drops,170,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,169
Monster_Drops,171,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,170
Monster_Drops,172,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,171
Monster_Drops,173,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,172
Monster_Drops,174,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,173
Monster_Drops,175,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,174
Monster_Drops,176,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,175
Monster_Drops,177,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,176
Monster_Drops,178,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,177
Monster_Drops,179,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,178
Monster_Drops,180,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,179
Monster_Drops,181,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,180
Monster_Drops,182,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,181
Monster_Drops,183,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,182
Monster_Drops,184,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,183
Monster_Drops,185,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,184
Monster_Drops,186,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,185
Monster_Drops,187,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,186
Monster_Drops,188,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,187
Monster_Drops,189,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,188
Monster_Drops,190,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,189
Monster_Drops,191,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,190
Monster_Drops,192,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,191
Monster_Drops,193,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,192
Monster_Drops,194,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,193
Monster_Drops,195,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,194
Monster_Drops,196,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,195
Monster_Drops,197,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,196
Monster_Drops,198,animal/alchemy resource,organ / hide / bone / claw / scale / essence,reference,Natural feathers/bone/chitin selected; supernatural organ variants do not imply new animal species,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Monster_Drops/16x16/Monster_Drops_all_16x16.png,197
